time,tree,solar_elevation
2018-07-30 04:45:00,14.65189362,-2.789464414100314
2018-07-30 05:15:00,14.65383148,3.155669225736639
2018-07-30 05:45:00,14.66641998,9.245110433180322
2018-07-30 06:15:00,14.68965912,15.447435480858225
2018-07-30 06:45:00,14.69643784,21.73579729303308
2018-07-30 07:15:00,14.70418358,28.086058251132613
2018-07-30 07:45:00,14.70321655,34.47482137706674
2018-07-30 08:15:00,14.70515251,40.876940258416376
2018-07-30 08:45:00,14.7109623,47.261687232063984
2018-07-30 09:15:00,14.70902634,53.58577559475996
2018-07-30 09:45:00,14.70515251,59.77882260342256
2018-07-30 10:15:00,14.70902634,65.70943866254352
2018-07-30 10:45:00,14.70999527,71.09918717072564
2018-07-30 11:15:00,14.70224762,75.31272696248159
2018-07-30 11:45:00,14.69837379,77.11919531044312
2018-07-30 12:15:00,14.69837379,75.5776666331648
2018-07-30 12:45:00,14.69740677,71.51051304880298
2018-07-30 13:15:00,14.69450188,66.18664645293563
2018-07-30 13:45:00,14.6954689,60.285885788665226
2018-07-30 14:15:00,14.6954689,54.10621832337719
2018-07-30 14:45:00,14.69837379,47.7869184407773
2018-07-30 15:15:00,14.67610359,41.40173021424006
2018-07-30 15:45:00,14.66545105,34.99544383674393
2018-07-30 16:15:00,14.65189362,28.59944022882962
2018-07-30 16:45:00,14.64027405,22.23907549211451
2018-07-30 17:15:00,14.63155937,15.93768473821626
2018-07-30 17:45:00,14.61509705,9.719143318933714
2018-07-30 18:15:00,14.60541344,3.609858717304677
2018-07-30 18:45:00,14.60638237,-2.359364218825796
2018-07-30 19:15:00,14.60347748,-8.151324223218944
2018-07-30 19:45:00,14.59863663,-13.720133148401407
2018-07-30 20:15:00,14.59766769,-19.008584527846857
2018-07-30 20:45:00,14.59669876,-23.945311747884578
2018-07-30 21:15:00,14.59572983,-28.44222651167276
2018-07-30 21:45:00,14.59088898,-32.39336483650318
2018-07-30 22:15:00,14.59088898,-35.67714758427815
2018-07-30 22:45:00,14.58895302,-38.16474297097388
2018-07-30 23:15:00,14.58992004,-39.73647632553179
2018-07-30 23:45:00,14.59185791,-40.30457580871342
2018-07-31 00:15:00,14.59185791,-39.83465312960435
2018-07-31 00:45:00,14.59185791,-38.35525064884944
2018-07-31 01:15:00,14.59379387,-35.94987270364196
2018-07-31 01:45:00,14.59572983,-32.73619367767293
2018-07-31 02:15:00,14.60057259,-28.84301462711733
2018-07-31 02:45:00,14.60444641,-24.3930927073468
2018-07-31 03:15:00,14.60831833,-19.49406507656371
2018-07-31 03:45:00,14.60638237,-14.235728443200903
2018-07-31 04:15:00,14.60928726,-8.690970881333797
2018-07-31 04:45:00,14.61703491,-2.918262911987551
2018-07-31 05:15:00,14.63640022,3.0354949103165527
2018-07-31 05:45:00,14.63833809,9.132305267506108
2018-07-31 06:15:00,14.64414787,15.34074266130154
2018-07-31 06:45:00,14.65479851,21.6339185767268
2018-07-31 07:15:00,14.65673637,27.987590935930047
2018-07-31 07:45:00,14.66157722,34.37816275844285
2018-07-31 08:15:00,14.67900848,40.780139604232055
2018-07-31 08:45:00,14.67997551,47.162206409474656
2018-07-31 09:15:00,14.6828804,53.48008458316095
2018-07-31 09:45:00,14.6828804,59.66169769402524
2018-07-31 10:15:00,14.68384933,65.57279729998564
2018-07-31 10:45:00,14.68675423,70.93083241052632
2018-07-31 11:15:00,14.67997551,75.09998903768803
2018-07-31 11:45:00,14.67513466,76.87466596387642
2018-07-31 12:15:00,14.66932487,75.35112480962945
2018-07-31 12:45:00,14.66157722,71.32285430364443
