time,longitude,latitude,temperature_2m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,total_precipitation,surface_net_solar_radiation,potential_evaporation
1990-10-01 21:00:00,-21.707788840748236,64.07233763982487,276.6719665527344,274.4636993408203,0.2890777587890625,0.3027496337890625,0.2874603271484375,0.005528169870274269,5091839.0,-0.0036118999123573303
1990-10-01 22:00:00,-21.707788840748236,64.07233763982487,276.1583251953125,274.25299072265625,0.28814697265625,0.3020477294921875,0.2876129150390625,0.005532491207020485,5091839.0,-0.0036407411098480225
1990-10-01 23:00:00,-21.707788840748236,64.07233763982487,275.8634338378906,274.14862060546875,0.2872772216796875,0.3013763427734375,0.2877349853515625,0.005537378787892067,5091839.0,-0.003669150173664093
1990-10-02 00:00:00,-21.707788840748236,64.07233763982487,275.6336212158203,274.01881408691406,0.2864837646484375,0.3007049560546875,0.287872314453125,0.005545186996414486,5091839.0,-0.003695942461490631
1990-10-02 01:00:00,-21.707788840748236,64.07233763982487,275.41282653808594,273.8427429199219,0.28570556640625,0.300048828125,0.287994384765625,4.320405423641205e-06,0.0,-2.6549212634563446e-05
1990-10-02 02:00:00,-21.707788840748236,64.07233763982487,275.1962432861328,273.7134246826172,0.2849578857421875,0.2994232177734375,0.2880859375,6.340444087982178e-06,0.0,-5.179271101951599e-05
1990-10-02 03:00:00,-21.707788840748236,64.07233763982487,274.89759826660156,273.57618713378906,0.28424072265625,0.298797607421875,0.2881927490234375,6.925314664840698e-06,0.0,-7.311254739761353e-05
1990-10-02 04:00:00,-21.707788840748236,64.07233763982487,274.48509216308594,273.34861755371094,0.2835540771484375,0.298187255859375,0.2882843017578125,7.502734661102295e-06,0.0,-8.890219032764435e-05
1990-10-02 05:00:00,-21.707788840748236,64.07233763982487,274.05078125,273.03883361816406,0.28289794921875,0.2975921630859375,0.288360595703125,8.087605237960815e-06,0.0,-0.00010047107934951782
1990-10-02 06:00:00,-21.707788840748236,64.07233763982487,273.3401184082031,272.8186340332031,0.282257080078125,0.2970123291015625,0.2884521484375,8.087605237960815e-06,0.0,-0.00010595470666885376
1990-10-02 07:00:00,-21.707788840748236,64.07233763982487,273.2441101074219,272.72401428222656,0.2816619873046875,0.2964324951171875,0.2885284423828125,8.083879947662354e-06,0.0,-0.0001211017370223999
1990-10-02 08:00:00,-21.707788840748236,64.07233763982487,272.91497802734375,272.4898681640625,0.2810821533203125,0.2958831787109375,0.28857421875,8.083879947662354e-06,4024.0,-0.0001279301941394806
